order_id,customer_id,product_id,order_date,quantity,price
1447,75,20,2025-04-24,2,256.16
1448,134,40,2024-02-09,4,178.45
1449,22,29,2025-04-20,4,396.97
1450,384,35,2024-09-17,5,157.64
1451,173,43,2024-08-23,2,466.22
1452,328,17,2025-03-23,1,236.4
1453,388,41,2023-06-24,5,392.1
1454,61,3,2024-12-25,3,437.91
1455,316,9,2025-04-09,5,380.9
1456,496,37,2025-04-29,3,247.5
1457,386,18,2025-05-19,4,416.98
1458,118,42,2025-06-25,4,183.26
1459,201,16,2025-05-09,1,119.4
1460,166,43,2023-12-10,1,466.22
1461,298,5,2025-01-20,5,234.83
1462,431,50,2025-06-26,1,412.85
1463,312,31,2024-12-29,3,423.58
1464,171,44,2025-07-12,1,283.26
1465,463,23,2025-07-22,5,61.05
1466,44,28,2025-07-07,2,413.67
1467,423,26,2024-06-18,3,409.91
1468,385,13,2024-06-05,5,308.95
1469,466,30,2024-08-25,5,389.17
1470,144,40,2025-07-13,1,178.45
1471,491,36,2025-06-24,1,130.77
1472,421,43,2025-03-13,2,466.22
1473,420,7,2024-07-28,1,199.03
1474,440,1,2025-07-17,2,55.66
1475,72,42,2025-06-14,4,183.26
1476,302,26,2025-08-01,1,409.91
1477,38,27,2024-04-03,1,260.65
1478,425,25,2024-06-14,2,58.57
1479,135,31,2025-01-17,5,423.58
1480,424,29,2024-09-24,4,396.97
1481,280,5,2024-12-05,4,234.83
1482,48,37,2024-08-08,3,247.5
1483,62,33,2024-03-08,3,251.05
1484,343,1,2025-03-30,5,55.66
1485,77,14,2025-07-23,3,483.27
1486,274,34,2025-07-22,2,383.91
1487,360,34,2025-04-17,3,383.91
1488,417,13,2024-04-19,4,308.95
1489,121,21,2025-04-11,5,156.61
1490,426,41,2024-12-01,5,392.1
1491,483,17,2022-12-03,2,236.4
1492,145,46,2025-01-05,5,143.66
1493,358,36,2025-01-11,1,130.77
1494,48,1,2025-04-25,2,55.66
1495,275,39,2024-04-24,1,356.55
1496,438,30,2024-07-28,3,389.17
1497,489,14,2024-05-29,3,483.27
1498,124,2,2025-02-07,2,31.66
1499,98,7,2024-10-10,1,199.03
1500,384,29,2024-11-16,3,396.97
1501,392,17,2025-01-16,3,236.4
1502,227,39,2025-04-22,1,356.55
1503,402,21,2023-06-05,3,156.61
1504,43,47,2023-01-19,1,209.65
1505,350,37,2025-01-14,1,247.5
1506,274,3,2024-02-27,5,437.91
1507,242,34,2025-06-15,5,383.91
1508,442,49,2025-06-11,5,494.83
1509,364,11,2025-06-23,5,32.84
1510,481,10,2024-05-29,5,453.28
1511,50,21,2024-10-12,3,156.61
1512,278,16,2025-07-07,2,119.4
1513,307,32,2025-04-15,2,246.42
1514,181,33,2025-04-16,1,251.05
1515,118,5,2024-02-05,4,234.83
1516,3,13,2025-04-08,3,308.95
1517,316,1,2024-11-21,5,55.66
1518,424,13,2024-02-19,2,308.95
1519,366,46,2024-09-18,5,143.66
1520,115,11,2024-07-14,5,32.84
1521,284,37,2025-07-24,1,247.5
1522,144,23,2025-07-20,4,61.05
1523,299,39,2024-12-26,1,356.55
1524,499,22,2024-12-09,3,206.02
1525,344,15,2023-09-25,5,312.98
1526,275,5,2024-02-16,4,234.83
1527,15,12,2024-07-05,2,317.1
1528,52,50,2024-06-02,2,412.85
1529,398,7,2025-04-21,1,199.03
1530,202,12,2025-05-24,2,317.1
1531,70,36,2023-12-09,3,130.77
1532,71,48,2024-10-05,5,128.52
1533,268,47,2025-05-02,4,209.65
1534,152,9,2025-08-02,4,380.9
1535,346,12,2024-04-22,1,317.1
1536,312,17,2024-06-16,5,236.4
1537,390,39,2024-04-27,4,356.55
1538,23,10,2024-11-30,2,453.28
1539,368,29,2025-07-08,3,396.97
1540,62,30,2023-05-14,2,389.17
1541,286,11,2024-07-07,2,32.84
1542,433,49,2024-12-16,4,494.83
1543,265,20,2024-04-10,4,256.16
1544,398,25,2025-03-12,3,58.57
1545,142,19,2025-02-24,2,406.76
1546,473,34,2025-07-03,3,383.91
1547,422,22,2025-01-25,5,206.02
1548,71,16,2023-05-16,3,119.4
1549,6,20,2025-01-03,3,256.16
1550,238,37,2025-03-29,5,247.5
1551,236,34,2024-04-27,4,383.91
1552,479,23,2022-12-07,5,61.05
1553,355,19,2024-09-24,1,406.76
1554,173,7,2023-03-21,4,199.03
1555,34,15,2025-05-31,1,312.98
1556,36,43,2024-03-14,2,466.22
1557,397,26,2024-07-06,5,409.91
1558,192,49,2024-11-03,4,494.83
1559,15,16,2023-10-04,1,119.4
1560,133,26,2023-10-06,2,409.91
1561,310,40,2024-09-05,3,178.45
1562,133,48,2024-12-24,1,128.52
1563,472,50,2025-03-24,3,412.85
1564,338,12,2023-05-22,1,317.1
1565,138,28,2025-04-12,1,413.67
1566,260,5,2023-06-03,5,234.83
1567,495,27,2024-08-14,4,260.65
1568,231,37,2024-07-02,2,247.5
1569,357,16,2024-04-02,4,119.4
1570,296,27,2024-10-28,2,260.65
1571,334,31,2024-11-01,4,423.58
1572,149,27,2024-10-01,2,260.65
1573,143,23,2024-10-09,1,61.05
1574,313,30,2025-05-31,1,389.17
1575,308,4,2023-08-03,2,310.64
1576,333,9,2025-02-15,1,380.9
1577,310,12,2023-10-22,4,317.1
1578,387,20,2025-07-17,4,256.16
1579,354,37,2024-08-02,5,247.5
1580,453,2,2024-04-23,4,31.66
1581,499,47,2023-04-02,1,209.65
1582,153,41,2025-06-11,4,392.1
1583,222,34,2023-07-27,1,383.91
1584,54,47,2025-07-25,3,209.65
1585,449,37,2023-07-02,5,247.5
1586,272,10,2025-04-30,5,453.28
1587,157,16,2025-04-02,4,119.4
1588,137,13,2024-12-23,1,308.95
1589,204,33,2025-07-09,1,251.05
1590,388,45,2024-08-04,5,242.32
1591,136,32,2024-12-29,4,246.42
1592,254,30,2023-08-26,5,389.17
1593,157,34,2025-03-19,4,383.91
1594,350,28,2025-06-24,5,413.67
1595,349,4,2025-03-30,3,310.64
1596,282,7,2025-01-04,4,199.03
1597,311,49,2025-04-16,4,494.83
1598,110,36,2025-06-16,2,130.77
1599,328,29,2025-03-02,4,396.97
1600,17,21,2025-07-22,3,156.61
1601,194,20,2025-07-02,5,256.16
1602,459,13,2024-08-14,5,308.95
1603,189,46,2024-04-09,1,143.66
1604,111,3,2023-11-12,3,437.91
1605,241,46,2024-11-08,1,143.66
1606,441,29,2024-10-28,5,396.97
1607,106,20,2025-02-19,2,256.16
1608,112,35,2024-04-10,3,157.64
1609,359,25,2024-10-29,2,58.57
1610,81,40,2023-08-24,4,178.45
1611,270,39,2025-04-02,4,356.55
1612,89,47,2024-07-13,2,209.65
1613,298,30,2023-07-11,2,389.17
1614,431,19,2025-07-04,2,406.76
1615,288,2,2025-06-14,1,31.66
1616,127,4,2025-05-19,4,310.64
1617,495,49,2024-09-08,4,494.83
1618,245,46,2024-10-09,2,143.66
1619,223,39,2024-04-29,2,356.55
1620,370,5,2023-01-04,3,234.83
1621,416,34,2025-04-27,2,383.91
1622,316,35,2024-12-09,3,157.64
1623,200,19,2024-10-24,2,406.76
1624,169,28,2025-07-28,4,413.67
1625,228,19,2023-07-04,2,406.76
1626,64,34,2023-08-06,3,383.91
1627,196,33,2025-07-27,1,251.05
1628,47,38,2025-03-25,1,64.3
1629,441,26,2023-06-03,2,409.91
1630,102,42,2025-05-13,4,183.26
1631,45,38,2024-02-05,4,64.3
1632,285,32,2025-01-06,3,246.42
1633,176,18,2025-06-25,2,416.98
1634,337,49,2024-12-01,2,494.83
1635,321,33,2025-07-06,1,251.05
1636,257,3,2024-06-21,4,437.91
1637,259,35,2025-06-07,2,157.64
1638,452,37,2024-03-04,4,247.5
1639,295,10,2023-03-20,4,453.28
1640,17,23,2025-07-12,3,61.05
1641,498,35,2025-01-16,5,157.64
1642,431,37,2025-07-28,5,247.5
1643,82,42,2024-01-28,4,183.26
1644,459,17,2023-02-27,5,236.4
1645,190,6,2025-05-14,5,93.43
1646,58,27,2024-08-10,4,260.65
1647,112,14,2024-08-25,2,483.27
1648,154,46,2025-04-19,4,143.66
1649,352,10,2025-07-08,1,453.28
1650,299,48,2024-11-18,1,128.52
1651,381,38,2024-08-31,1,64.3
1652,218,40,2025-07-28,1,178.45
1653,320,2,2025-06-05,4,31.66
1654,178,18,2023-03-05,3,416.98
1655,97,40,2024-02-20,5,178.45
1656,76,8,2025-05-30,4,84.35
1657,312,32,2024-08-06,5,246.42
1658,409,33,2025-07-22,3,251.05
1659,444,11,2024-08-09,2,32.84
1660,289,6,2025-01-28,5,93.43
1661,69,20,2024-10-24,2,256.16
1662,454,9,2023-11-08,3,380.9
1663,134,27,2024-05-26,2,260.65
1664,487,12,2025-05-09,4,317.1
1665,415,11,2023-06-12,1,32.84
1666,154,41,2022-12-03,5,392.1
1667,451,23,2025-01-28,1,61.05
1668,94,5,2025-04-23,1,234.83
1669,440,5,2024-04-03,2,234.83
1670,134,50,2024-08-07,2,412.85
1671,298,40,2023-09-20,4,178.45
1672,27,25,2024-09-08,1,58.57
1673,126,46,2025-07-06,2,143.66
1674,182,27,2023-02-07,1,260.65
1675,401,6,2025-07-26,2,93.43
1676,484,30,2023-10-06,3,389.17
1677,445,43,2025-06-28,4,466.22
1678,313,12,2025-07-09,3,317.1
1679,129,42,2024-06-24,2,183.26
1680,496,33,2024-11-27,1,251.05
1681,121,12,2025-07-05,2,317.1
1682,265,41,2024-11-23,2,392.1
1683,436,47,2025-04-27,1,209.65
1684,379,37,2025-05-11,1,247.5
1685,18,34,2024-08-21,2,383.91
1686,62,37,2024-12-18,1,247.5
1687,38,32,2024-05-27,4,246.42
1688,430,5,2025-07-23,2,234.83
1689,108,32,2025-01-04,2,246.42
1690,423,43,2023-10-04,5,466.22
1691,79,14,2025-03-04,5,483.27
1692,247,4,2025-06-09,2,310.64
1693,397,33,2024-09-04,3,251.05
1694,1,7,2025-04-20,2,199.03
1695,378,11,2025-06-19,4,32.84
1696,429,39,2025-01-10,3,356.55
1697,54,7,2024-05-02,3,199.03
1698,246,3,2023-12-23,2,437.91
1699,59,47,2025-06-29,1,209.65
1700,446,41,2024-04-19,4,392.1
1701,325,50,2025-06-30,2,412.85
1702,274,2,2025-02-15,5,31.66
1703,435,37,2025-02-26,5,247.5
1704,217,31,2022-12-12,5,423.58
1705,475,13,2024-09-05,4,308.95
1706,287,31,2024-08-17,3,423.58
1707,332,27,2025-01-13,1,260.65
1708,99,14,2025-06-16,2,483.27
1709,264,41,2025-07-27,1,392.1
1710,218,5,2025-06-30,1,234.83
1711,278,14,2025-07-08,1,483.27
1712,58,49,2024-03-28,3,494.83
1713,239,11,2025-06-02,5,32.84
1714,186,7,2025-07-24,3,199.03
1715,182,34,2025-05-15,4,383.91
1716,215,32,2025-06-14,2,246.42
1717,369,47,2025-03-16,1,209.65
1718,30,11,2025-07-21,5,32.84
1719,187,4,2024-09-22,1,310.64
1720,133,46,2023-12-22,2,143.66
1721,145,31,2023-10-31,5,423.58
1722,238,4,2025-02-09,5,310.64
1723,334,17,2024-05-01,4,236.4
1724,149,6,2024-11-27,2,93.43
1725,442,48,2025-04-28,4,128.52
1726,134,22,2024-08-20,1,206.02
1727,313,14,2025-05-19,1,483.27
1728,92,28,2024-08-31,5,413.67
1729,67,16,2025-03-02,4,119.4
1730,448,12,2025-01-31,5,317.1
1731,46,11,2024-07-27,1,32.84
1732,479,32,2024-05-16,1,246.42
1733,370,11,2024-11-02,3,32.84
1734,12,5,2024-09-07,4,234.83
1735,189,41,2024-02-21,1,392.1
1736,210,41,2023-11-08,5,392.1
1737,48,43,2024-05-19,5,466.22
1738,397,5,2024-04-07,2,234.83
1739,356,4,2025-06-24,2,310.64
1740,464,25,2025-04-08,3,58.57
1741,104,12,2025-05-06,1,317.1
1742,457,49,2024-04-13,5,494.83
1743,11,4,2025-06-15,1,310.64
1744,279,25,2025-08-01,1,58.57
1745,266,16,2024-04-28,2,119.4
1746,194,17,2025-07-25,2,236.4
1747,355,39,2023-06-29,2,356.55
1748,278,38,2025-05-28,4,64.3
1749,127,48,2025-05-25,5,128.52
1750,134,48,2024-01-21,2,128.52
1751,149,49,2024-11-20,1,494.83
1752,235,12,2024-07-17,1,317.1
1753,416,11,2024-01-02,2,32.84
1754,309,38,2023-06-14,2,64.3
1755,372,28,2024-01-02,3,413.67
1756,467,15,2024-02-29,5,312.98
1757,425,36,2025-05-11,4,130.77
1758,263,2,2023-09-29,3,31.66
1759,496,12,2025-03-01,5,317.1
1760,47,4,2025-03-10,1,310.64
1761,38,4,2025-05-10,4,310.64
1762,391,41,2025-04-16,5,392.1
1763,163,13,2024-08-22,5,308.95
1764,444,9,2024-10-30,3,380.9
1765,407,28,2025-01-07,3,413.67
1766,128,42,2024-09-03,1,183.26
1767,258,21,2025-03-11,2,156.61
1768,57,19,2024-11-04,3,406.76
1769,386,10,2024-12-12,4,453.28
1770,475,39,2024-07-07,3,356.55
1771,456,47,2024-07-10,2,209.65
1772,12,30,2024-09-19,3,389.17
1773,298,46,2023-12-13,3,143.66
1774,197,27,2024-09-07,2,260.65
1775,227,33,2025-03-04,1,251.05
1776,194,8,2025-06-06,5,84.35
1777,49,42,2025-04-05,5,183.26
1778,241,42,2025-07-13,5,183.26
1779,136,21,2025-02-16,2,156.61
1780,451,34,2024-03-03,3,383.91
1781,440,43,2024-10-04,4,466.22
1782,411,24,2025-04-24,4,307.56
1783,374,15,2025-05-30,1,312.98
1784,278,39,2025-07-07,2,356.55
1785,184,46,2025-04-14,2,143.66
1786,56,19,2023-04-28,4,406.76
1787,393,15,2024-04-29,5,312.98
1788,209,1,2025-07-12,1,55.66
1789,486,11,2024-11-30,2,32.84
1790,453,4,2023-09-25,5,310.64
1791,423,27,2024-11-16,3,260.65
1792,348,38,2025-03-07,2,64.3
1793,14,38,2024-06-21,1,64.3
1794,4,30,2025-07-28,4,389.17
1795,341,32,2025-05-03,3,246.42
1796,76,11,2025-05-12,3,32.84
1797,395,5,2023-10-26,2,234.83
1798,500,37,2025-06-07,5,247.5
1799,390,4,2024-01-18,3,310.64
1800,196,13,2025-02-10,1,308.95
1801,355,45,2025-07-16,2,242.32
1802,181,47,2024-06-09,4,209.65
1803,473,21,2024-12-27,5,156.61
1804,213,2,2024-04-04,1,31.66
1805,305,1,2024-05-19,1,55.66
1806,284,35,2025-07-11,4,157.64
1807,214,43,2025-05-14,2,466.22
1808,221,34,2025-02-24,3,383.91
1809,157,14,2024-03-27,5,483.27
1810,398,15,2025-01-25,5,312.98
1811,62,10,2023-03-25,3,453.28
1812,95,43,2024-07-21,5,466.22
1813,168,14,2025-08-01,3,483.27
1814,144,8,2024-10-23,2,84.35
1815,128,2,2024-08-07,2,31.66
1816,109,43,2024-06-24,4,466.22
1817,104,43,2025-04-10,5,466.22
1818,349,18,2025-05-17,3,416.98
1819,214,23,2025-05-14,3,61.05
1820,131,8,2024-06-20,3,84.35
1821,382,14,2024-08-05,5,483.27
1822,124,29,2024-09-04,1,396.97
1823,132,44,2023-08-13,2,283.26
1824,19,37,2024-10-08,3,247.5
1825,42,20,2025-07-05,2,256.16
1826,250,20,2025-06-21,2,256.16
1827,246,1,2024-05-09,5,55.66
1828,15,26,2025-06-21,1,409.91
1829,157,38,2024-09-17,2,64.3
1830,292,49,2024-05-01,1,494.83
1831,254,28,2024-07-13,1,413.67
1832,320,47,2025-05-28,3,209.65
1833,189,47,2024-07-07,5,209.65
1834,26,2,2024-08-23,3,31.66
1835,433,25,2024-03-29,1,58.57
1836,277,39,2025-07-27,1,356.55
1837,209,50,2025-02-04,2,412.85
1838,262,38,2024-10-06,2,64.3
1839,30,5,2025-06-11,2,234.83
1840,214,26,2025-07-07,1,409.91
1841,449,10,2023-02-09,1,453.28
1842,116,23,2025-01-05,5,61.05
1843,185,40,2025-03-21,2,178.45
1844,275,42,2023-10-06,5,183.26
1845,291,11,2025-05-06,4,32.84
1846,366,13,2024-02-13,4,308.95
1847,13,35,2025-02-20,2,157.64
1848,11,13,2025-05-31,1,308.95
1849,25,7,2024-06-14,3,199.03
1850,104,19,2025-02-21,1,406.76
1851,98,50,2025-06-04,5,412.85
1852,397,3,2025-04-15,3,437.91
1853,153,50,2025-01-15,5,412.85
1854,235,15,2024-11-15,2,312.98
1855,356,38,2025-04-05,1,64.3
1856,405,12,2024-07-24,2,317.1
1857,363,49,2024-10-25,3,494.83
1858,226,18,2025-07-20,3,416.98
1859,79,7,2024-01-10,1,199.03
1860,1,22,2025-07-04,3,206.02
1861,43,43,2024-07-31,3,466.22
1862,126,48,2025-06-10,4,128.52
1863,168,27,2025-07-28,1,260.65
1864,11,36,2025-06-28,2,130.77
1865,375,17,2024-11-15,1,236.4
1866,385,33,2024-10-26,2,251.05
1867,185,14,2024-12-22,1,483.27
1868,452,46,2024-06-21,1,143.66
1869,295,40,2025-04-03,1,178.45
1870,236,41,2025-04-29,4,392.1
1871,155,10,2025-07-19,3,453.28
1872,442,33,2025-04-22,3,251.05
1873,450,25,2024-07-18,5,58.57
1874,55,37,2024-04-27,1,247.5
1875,475,31,2025-04-20,1,423.58
1876,137,14,2024-01-26,4,483.27
1877,335,44,2025-03-08,1,283.26
1878,59,6,2024-12-11,5,93.43
1879,36,8,2025-06-02,5,84.35
1880,221,24,2024-09-16,2,307.56
1881,268,45,2024-06-15,3,242.32
1882,34,24,2024-10-12,5,307.56
1883,224,46,2025-07-10,5,143.66
1884,107,23,2024-07-21,1,61.05
1885,106,39,2024-03-08,1,356.55
1886,27,13,2024-08-23,1,308.95
1887,416,43,2023-12-25,1,466.22
1888,182,31,2022-11-23,4,423.58
1889,133,7,2024-10-10,3,199.03
1890,419,19,2024-05-13,1,406.76
1891,470,20,2025-05-01,3,256.16
1892,442,37,2025-06-21,2,247.5
1893,440,2,2025-01-01,4,31.66
1894,158,47,2024-01-29,3,209.65
1895,435,27,2025-02-18,4,260.65
1896,495,8,2024-02-08,4,84.35
1897,121,44,2025-03-13,3,283.26
1898,288,29,2025-07-16,2,396.97
1899,156,4,2025-04-23,3,310.64
1900,70,44,2024-03-30,1,283.26
1901,421,16,2025-06-03,3,119.4
1902,48,8,2024-11-20,1,84.35
1903,398,20,2025-06-17,2,256.16
1904,40,32,2025-01-29,4,246.42
1905,323,9,2025-07-02,1,380.9
1906,101,12,2025-05-09,5,317.1
1907,80,35,2023-09-17,3,157.64
1908,351,41,2024-05-17,5,392.1
1909,305,42,2025-02-08,3,183.26
1910,91,38,2024-02-09,3,64.3
1911,246,29,2023-12-24,2,396.97
1912,306,21,2025-08-02,3,156.61
1913,94,9,2024-09-30,3,380.9
1914,43,15,2024-12-28,4,312.98
1915,207,42,2025-06-23,3,183.26
1916,8,9,2025-03-26,3,380.9
1917,451,43,2024-11-24,2,466.22
1918,164,16,2024-05-19,5,119.4
1919,195,10,2025-04-29,4,453.28
1920,441,15,2023-11-21,1,312.98
1921,16,21,2025-05-02,2,156.61
1922,55,32,2024-08-15,4,246.42
1923,434,13,2024-11-09,2,308.95
1924,89,37,2025-05-05,2,247.5
1925,67,15,2025-06-14,5,312.98
1926,384,15,2024-03-07,4,312.98
1927,410,15,2024-10-13,4,312.98
1928,484,33,2024-08-23,2,251.05
1929,90,27,2025-02-05,4,260.65
1930,232,16,2025-07-17,2,119.4
1931,217,26,2023-06-09,2,409.91
1932,422,28,2023-01-12,4,413.67
1933,32,25,2024-04-03,5,58.57
1934,440,22,2024-09-16,3,206.02
1935,67,20,2025-06-27,4,256.16
1936,434,43,2025-04-16,1,466.22
1937,334,11,2024-07-02,4,32.84
1938,433,45,2025-08-02,3,242.32
1939,98,20,2025-06-26,3,256.16
1940,90,38,2025-05-01,5,64.3
1941,456,21,2024-09-25,5,156.61
1942,155,41,2025-07-31,5,392.1
1943,2,18,2023-08-23,2,416.98
1944,191,10,2024-07-19,2,453.28
1945,455,49,2025-01-24,1,494.83
1946,378,21,2025-07-23,1,156.61
1947,121,30,2025-02-25,4,389.17
1948,19,11,2024-08-03,1,32.84
1949,213,40,2024-10-05,3,178.45
1950,58,31,2025-03-12,5,423.58
1951,250,33,2025-05-18,4,251.05
1952,218,6,2025-05-20,4,93.43
1953,382,47,2023-12-10,3,209.65
1954,160,20,2024-09-22,4,256.16
1955,324,30,2025-05-26,3,389.17
1956,110,13,2025-02-15,3,308.95
1957,255,30,2025-04-01,5,389.17
1958,30,34,2025-06-05,3,383.91
1959,44,30,2025-07-24,2,389.17
1960,492,36,2025-06-19,5,130.77
1961,394,45,2024-03-28,1,242.32
1962,70,46,2024-09-18,3,143.66
1963,24,16,2025-06-11,5,119.4
1964,328,1,2025-05-12,3,55.66
1965,476,47,2024-05-23,3,209.65
1966,435,44,2025-03-27,4,283.26
1967,227,10,2025-01-30,4,453.28
1968,100,39,2023-11-15,1,356.55
1969,425,4,2024-09-29,2,310.64
1970,420,3,2024-11-08,5,437.91
1971,105,16,2025-08-02,3,119.4
1972,36,22,2024-11-06,5,206.02
1973,245,36,2025-02-20,4,130.77
1974,233,27,2025-02-20,2,260.65
1975,259,9,2024-05-11,1,380.9
1976,23,22,2024-09-26,4,206.02
1977,261,45,2025-01-20,5,242.32
1978,350,48,2024-12-28,1,128.52
1979,480,39,2024-04-15,3,356.55
1980,337,14,2025-05-08,5,483.27
1981,89,49,2024-11-15,5,494.83
1982,106,9,2023-10-17,5,380.9
1983,195,23,2025-02-11,5,61.05
1984,444,2,2025-05-27,3,31.66
1985,384,34,2025-08-02,5,383.91
1986,214,27,2025-05-13,3,260.65
1987,106,49,2023-07-16,1,494.83
1988,452,48,2025-07-23,4,128.52
1989,498,48,2024-12-03,2,128.52
1990,238,1,2025-02-09,2,55.66
1991,1,2,2025-04-06,4,31.66
1992,212,39,2025-07-17,3,356.55
1993,13,42,2024-07-28,1,183.26
1994,275,27,2024-05-03,4,260.65
1995,63,46,2025-07-18,1,143.66
1996,447,34,2025-01-24,1,383.91
1997,468,15,2024-08-19,4,312.98
1998,387,39,2025-05-08,1,356.55
1999,117,40,2025-05-18,5,178.45
2000,235,38,2025-04-25,4,64.3
2001,324,19,2025-04-28,2,406.76
2002,290,35,2024-10-07,5,157.64
2003,223,39,2023-12-31,4,356.55
2004,258,37,2025-07-06,4,247.5
2005,149,14,2025-06-23,1,483.27
2006,296,30,2024-11-24,2,389.17
2007,220,21,2025-05-11,4,156.61
2008,35,36,2025-06-05,4,130.77
2009,470,9,2025-05-25,2,380.9
2010,387,44,2025-06-04,5,283.26
2011,491,39,2025-07-08,4,356.55
2012,350,36,2023-12-20,1,130.77
2013,104,30,2025-07-31,2,389.17
2014,43,37,2023-01-09,3,247.5
2015,333,33,2022-11-19,2,251.05
2016,431,23,2025-06-15,1,61.05
2017,207,32,2024-03-27,2,246.42
2018,137,44,2023-05-12,1,283.26
2019,471,6,2025-07-01,1,93.43
2020,233,11,2024-04-18,2,32.84
2021,13,6,2025-03-28,4,93.43
2022,109,43,2023-11-19,2,466.22
2023,436,16,2024-12-06,5,119.4
2024,126,26,2025-07-02,2,409.91
2025,471,42,2024-11-03,2,183.26
2026,311,37,2024-02-09,3,247.5
2027,464,5,2023-03-25,1,234.83
2028,11,13,2025-05-04,4,308.95
2029,195,5,2025-05-25,1,234.83
2030,450,32,2025-06-30,2,246.42
2031,107,19,2024-01-12,2,406.76
2032,89,34,2025-06-21,1,383.91
2033,425,24,2024-10-22,3,307.56
2034,240,22,2023-09-20,5,206.02
2035,416,6,2024-09-04,4,93.43
2036,47,12,2024-07-22,2,317.1
2037,425,17,2024-06-02,3,236.4
2038,173,49,2023-06-01,3,494.83
2039,65,22,2024-12-13,1,206.02
2040,315,14,2024-05-12,5,483.27
2041,396,5,2024-08-21,3,234.83
2042,307,22,2025-01-30,5,206.02
2043,26,49,2025-02-13,1,494.83
2044,395,4,2024-03-13,2,310.64
2045,188,43,2024-10-17,4,466.22
2046,297,43,2024-09-28,2,466.22
2047,398,24,2025-06-26,3,307.56
2048,345,27,2024-07-16,1,260.65
2049,156,29,2025-02-27,4,396.97
2050,101,41,2025-05-18,2,392.1
2051,173,2,2025-05-20,3,31.66
2052,341,22,2024-11-01,5,206.02
2053,414,25,2025-05-01,1,58.57
2054,336,2,2024-09-25,2,31.66
2055,303,32,2023-02-24,4,246.42
2056,390,18,2022-12-19,2,416.98
2057,35,26,2025-08-02,3,409.91
2058,396,46,2024-01-11,1,143.66
2059,55,14,2025-07-26,4,483.27
2060,136,33,2025-07-24,1,251.05
2061,489,37,2024-11-10,3,247.5
2062,57,38,2024-11-12,3,64.3
2063,467,5,2025-04-24,4,234.83
2064,263,30,2024-09-28,4,389.17
2065,355,24,2024-11-05,4,307.56
2066,325,23,2025-07-10,1,61.05
2067,165,15,2024-09-10,2,312.98
2068,163,41,2024-07-29,4,392.1
2069,116,34,2024-12-20,1,383.91
2070,72,50,2025-06-04,4,412.85
2071,249,21,2024-08-24,3,156.61
2072,219,44,2025-04-16,2,283.26
2073,338,9,2024-07-13,2,380.9
2074,431,47,2025-08-02,5,209.65
2075,45,34,2024-06-17,5,383.91
2076,478,4,2025-02-28,2,310.64
2077,7,25,2025-01-07,4,58.57
2078,461,25,2025-05-06,2,58.57
2079,230,19,2024-03-12,2,406.76
2080,184,18,2025-05-20,5,416.98
2081,302,28,2025-08-02,1,413.67
2082,279,12,2025-02-07,5,317.1
2083,490,11,2024-10-28,5,32.84
2084,14,30,2025-03-03,5,389.17
2085,74,49,2024-12-31,1,494.83
2086,445,1,2025-07-24,2,55.66
2087,174,39,2023-02-12,4,356.55
2088,257,1,2025-04-23,5,55.66
2089,292,36,2024-06-11,3,130.77
2090,299,9,2025-05-13,3,380.9
2091,473,4,2024-01-26,1,310.64
2092,214,37,2025-07-19,1,247.5
2093,413,50,2024-01-10,3,412.85
2094,230,8,2024-10-11,1,84.35
2095,319,7,2025-07-22,5,199.03
2096,161,12,2025-04-01,2,317.1
2097,39,48,2022-12-13,5,128.52
2098,216,47,2024-06-26,2,209.65
2099,3,47,2023-10-12,4,209.65
2100,494,13,2023-10-30,3,308.95
2101,186,7,2025-06-26,2,199.03
2102,195,4,2025-03-11,5,310.64
2103,338,40,2025-01-05,4,178.45
2104,365,32,2024-02-28,2,246.42
2105,421,40,2025-06-16,5,178.45
2106,286,8,2024-05-27,4,84.35
2107,12,47,2024-12-15,4,209.65
2108,275,13,2024-07-07,3,308.95
2109,86,20,2025-05-27,1,256.16
2110,463,48,2024-11-26,4,128.52
2111,382,33,2025-07-01,1,251.05
2112,183,15,2025-07-23,2,312.98
2113,3,23,2024-12-02,2,61.05
2114,240,24,2024-04-15,4,307.56
2115,177,25,2025-07-06,1,58.57
2116,481,40,2023-10-08,1,178.45
2117,298,32,2024-04-17,5,246.42
2118,283,35,2025-01-04,1,157.64
2119,73,40,2025-07-28,4,178.45
2120,202,35,2025-06-19,5,157.64
2121,148,47,2024-12-12,4,209.65
2122,293,20,2023-07-16,1,256.16
2123,413,47,2025-04-11,5,209.65
2124,18,12,2025-05-26,5,317.1
2125,330,20,2024-01-24,1,256.16
2126,384,5,2025-05-05,3,234.83
2127,271,38,2023-02-19,5,64.3
2128,316,47,2023-12-31,1,209.65
2129,105,33,2025-06-13,1,251.05
2130,318,17,2025-07-29,1,236.4
2131,274,15,2024-04-12,2,312.98
2132,204,38,2025-06-27,1,64.3
2133,485,23,2023-09-08,1,61.05
2134,387,49,2025-07-06,4,494.83
2135,159,19,2025-02-06,3,406.76
2136,456,38,2024-03-26,1,64.3
2137,150,11,2025-03-01,4,32.84
2138,311,20,2024-12-17,4,256.16
2139,385,49,2024-11-08,1,494.83
2140,345,14,2025-03-24,2,483.27
2141,17,44,2025-06-26,2,283.26
2142,273,23,2023-05-28,2,61.05
2143,280,10,2025-05-16,1,453.28
2144,205,34,2023-09-24,1,383.91
